C01 TITLE: ethane event sampling data 
C02 FILE NAME: eic327s00.noaa.as.fl.ethane.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 743
C05 HEADER LINES: 39
C06 DATA VERSION: 201512
C07 STATION NAME: Easter Island 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: Chile
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: -27.13
C13 LONGITUDE: -109.45
C14 ALTITUDE: 50
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: detlev.helmig@colorado.edu jacques.hueber@colorado.edu
C18 PARAMETER: ethane
C19 COVERING PERIOD: 2006-07-18 2015-06-26
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: pmol/mol
C22 MEASUREMENT METHOD: Gas Chromatography (FID)
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: 
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31 # comment:  ************ COLLABORATORS ***************
C32 # comment: 
C33 # comment: NOAA thanks the following collaborators without
C34 # comment: whom these measurements would not be possible.
C35 # comment: 
C36 # collaborator_name: Direccion Meteorologica de Chile [DMC]
C37 # collaborator_url: www.meteochile.cl
C38 # comment: 
C39   DATE  TIME       DATE  TIME           ethane    ND      SD     F CS       REM
2006-07-18 23:00 9999-99-99 99:99          296.061 -9999 -99999.   ...  0   2521-99
2006-07-18 23:00 9999-99-99 99:99          254.483 -9999 -99999.   ...  0   2522-99
2006-08-02 16:00 9999-99-99 99:99          345.875 -9999 -99999.   ...  0   1039-99
2006-08-02 16:00 9999-99-99 99:99          361.313 -9999 -99999.   ...  0   1040-99
2006-08-08 23:00 9999-99-99 99:99          488.554 -9999 -99999.   ...  0   1173-99
2006-08-08 23:00 9999-99-99 99:99          507.878 -9999 -99999.   .X.  0   1174-99
2006-08-30 15:00 9999-99-99 99:99          321.538 -9999 -99999.   ...  0   3341-99
2006-08-30 15:00 9999-99-99 99:99          341.830 -9999 -99999.   ...  0   3342-99
2006-09-06 17:00 9999-99-99 99:99          457.904 -9999 -99999.   ...  0   4161-99
2006-09-06 17:00 9999-99-99 99:99          383.727 -9999 -99999.   ...  0   4162-99
2006-09-20 16:30 9999-99-99 99:99          350.279 -9999 -99999.   ...  0   3507-99
2006-09-20 16:30 9999-99-99 99:99          351.194 -9999 -99999.   ...  0   3508-99
2006-09-22 15:00 9999-99-99 99:99          318.532 -9999 -99999.   ...  0    589-99
2006-09-22 15:00 9999-99-99 99:99          329.806 -9999 -99999.   ...  0    590-99
2006-10-14 15:30 9999-99-99 99:99          391.950 -9999 -99999.   ...  0    495-99
2006-10-14 15:30 9999-99-99 99:99          392.135 -9999 -99999.   ...  0    496-99
2006-10-17 21:00 9999-99-99 99:99          321.814 -9999 -99999.   ...  0    591-99
2006-10-17 21:00 9999-99-99 99:99          306.371 -9999 -99999.   ...  0    592-99
2006-11-01 15:30 9999-99-99 99:99          345.119 -9999 -99999.   ...  0   4569-99
