C01 TITLE: ethane event sampling data 
C02 FILE NAME: bhd541s00.niwa.as.cn.ethane.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 830
C05 HEADER LINES: 32
C06 DATA VERSION: 201411
C07 STATION NAME: Baring Head 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: New Zealand
C11 CONTRIBUTOR: NIWA
C12 LATITUDE: -41.41
C13 LONGITUDE: 174.87
C14 ALTITUDE: 85
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 10
C17 CONTACT POINT: gordon.brailsford@niwa.co.nz sylvia.nichol@niwa.co.nz
C18 PARAMETER: ethane
C19 COVERING PERIOD: 1991-12-09 1993-07-15
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppt
C22 MEASUREMENT METHOD: Gas Chromatography (FID)
C23 SAMPLING TYPE: continuous
C24 TIME ZONE: Local time UTC+12
C25 MEASUREMENT SCALE: 
C26 CREDIT FOR USE: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31
C32   DATE  TIME       DATE  TIME           ethane    ND      SD     F CS       REM
1991-12-09 17:39 9999-99-99 99:99            264.4 -9999 -99999.     1  0 -99999999
1991-12-09 21:40 9999-99-99 99:99            264.8 -9999 -99999.     2  0 -99999999
1991-12-10 01:39 9999-99-99 99:99            257.3 -9999 -99999.     2  0 -99999999
1991-12-10 05:39 9999-99-99 99:99            292.3 -9999 -99999.     1  0 -99999999
1991-12-10 17:39 9999-99-99 99:99            262.8 -9999 -99999.     1  0 -99999999
1991-12-10 21:40 9999-99-99 99:99            256.7 -9999 -99999.     2  0 -99999999
1991-12-11 01:39 9999-99-99 99:99            243.8 -9999 -99999.     1  0 -99999999
1991-12-11 05:39 9999-99-99 99:99            323.3 -9999 -99999.     1  0 -99999999
1991-12-11 09:40 9999-99-99 99:99            246.9 -9999 -99999.     1  0 -99999999
1991-12-11 17:41 9999-99-99 99:99            414.1 -9999 -99999.     1  0 -99999999
1991-12-11 21:40 9999-99-99 99:99            349.0 -9999 -99999.     1  0 -99999999
1991-12-12 01:40 9999-99-99 99:99            297.2 -9999 -99999.     1  0 -99999999
1991-12-12 05:41 9999-99-99 99:99            267.2 -9999 -99999.     1  0 -99999999
1991-12-12 13:40 9999-99-99 99:99            274.2 -9999 -99999.     2  0 -99999999
1991-12-12 17:41 9999-99-99 99:99            244.1 -9999 -99999.     2  0 -99999999
1991-12-12 21:41 9999-99-99 99:99            244.2 -9999 -99999.     2  0 -99999999
1991-12-13 01:42 9999-99-99 99:99            225.9 -9999 -99999.     2  0 -99999999
1991-12-13 05:42 9999-99-99 99:99            264.4 -9999 -99999.     2  0 -99999999
1991-12-13 09:41 9999-99-99 99:99            248.5 -9999 -99999.     2  0 -99999999
1991-12-13 13:42 9999-99-99 99:99            248.0 -9999 -99999.     2  0 -99999999
1991-12-13 17:42 9999-99-99 99:99            238.9 -9999 -99999.     2  0 -99999999
1991-12-13 21:43 9999-99-99 99:99            260.2 -9999 -99999.     2  0 -99999999
1991-12-14 01:42 9999-99-99 99:99            266.9 -9999 -99999.     1  0 -99999999
1991-12-14 05:42 9999-99-99 99:99            253.7 -9999 -99999.     1  0 -99999999
1991-12-14 09:43 9999-99-99 99:99            274.6 -9999 -99999.     1  0 -99999999
1991-12-14 13:43 9999-99-99 99:99            376.7 -9999 -99999.     1  0 -99999999
1991-12-14 17:44 9999-99-99 99:99            333.2 -9999 -99999.     1  0 -99999999
1991-12-14 21:43 9999-99-99 99:99            275.8 -9999 -99999.     1  0 -99999999
1991-12-15 01:43 9999-99-99 99:99            260.7 -9999 -99999.     1  0 -99999999
1991-12-15 05:44 9999-99-99 99:99            260.0 -9999 -99999.     2  0 -99999999
1991-12-15 09:44 9999-99-99 99:99            277.2 -9999 -99999.     2  0 -99999999
1991-12-15 13:43 9999-99-99 99:99            230.4 -9999 -99999.     2  0 -99999999
1991-12-15 17:44 9999-99-99 99:99            232.1 -9999 -99999.     2  0 -99999999
1991-12-15 21:44 9999-99-99 99:99            251.4 -9999 -99999.     2  0 -99999999
1991-12-16 01:45 9999-99-99 99:99            225.8 -9999 -99999.     2  0 -99999999
1991-12-16 05:45 9999-99-99 99:99            219.8 -9999 -99999.     2  0 -99999999
1991-12-16 09:44 9999-99-99 99:99            223.9 -9999 -99999.     2  0 -99999999
1991-12-16 13:45 9999-99-99 99:99            228.6 -9999 -99999.     2  0 -99999999
1991-12-16 17:45 9999-99-99 99:99            258.4 -9999 -99999.     2  0 -99999999
1991-12-16 21:46 9999-99-99 99:99            218.4 -9999 -99999.     2  0 -99999999
1991-12-17 01:45 9999-99-99 99:99            233.1 -9999 -99999.     2  0 -99999999
1991-12-17 05:45 9999-99-99 99:99            244.0 -9999 -99999.     2  0 -99999999
1991-12-17 09:46 9999-99-99 99:99            217.2 -9999 -99999.     2  0 -99999999
1991-12-17 13:46 9999-99-99 99:99            226.0 -9999 -99999.     2  0 -99999999
1991-12-17 17:47 9999-99-99 99:99            224.7 -9999 -99999.     2  0 -99999999
1991-12-17 21:46 9999-99-99 99:99            229.2 -9999 -99999.     2  0 -99999999
1991-12-18 01:46 9999-99-99 99:99            217.4 -9999 -99999.     1  0 -99999999
1991-12-20 17:49 9999-99-99 99:99            236.3 -9999 -99999.     1  0 -99999999
1991-12-20 21:48 9999-99-99 99:99            208.4 -9999 -99999.     1  0 -99999999
1991-12-21 01:49 9999-99-99 99:99            199.6 -9999 -99999.     1  0 -99999999
1991-12-21 05:49 9999-99-99 99:99            182.3 -9999 -99999.     1  0 -99999999
1991-12-27 13:43 9999-99-99 99:99            220.2 -9999 -99999.     1  0 -99999999
1991-12-27 17:44 9999-99-99 99:99            208.7 -9999 -99999.     1  0 -99999999
1991-12-28 01:43 9999-99-99 99:99            120.7 -9999 -99999.     1  0 -99999999
1991-12-28 05:44 9999-99-99 99:99            178.1 -9999 -99999.     1  0 -99999999
1991-12-28 09:44 9999-99-99 99:99            222.6 -9999 -99999.     1  0 -99999999
1991-12-28 13:43 9999-99-99 99:99            152.4 -9999 -99999.     1  0 -99999999
1991-12-28 17:44 9999-99-99 99:99            221.7 -9999 -99999.     1  0 -99999999
1991-12-28 21:44 9999-99-99 99:99            202.8 -9999 -99999.     1  0 -99999999
1991-12-29 01:45 9999-99-99 99:99            193.8 -9999 -99999.     1  0 -99999999
1991-12-29 05:45 9999-99-99 99:99            244.6 -9999 -99999.     1  0 -99999999
1991-12-29 09:44 9999-99-99 99:99            187.2 -9999 -99999.     1  0 -99999999
1991-12-29 13:45 9999-99-99 99:99            208.2 -9999 -99999.     2  0 -99999999
1991-12-29 17:45 9999-99-99 99:99            207.8 -9999 -99999.     2  0 -99999999
1991-12-29 21:46 9999-99-99 99:99            195.9 -9999 -99999.     1  0 -99999999
1991-12-30 01:45 9999-99-99 99:99            381.5 -9999 -99999.     1  0 -99999999
1991-12-30 05:45 9999-99-99 99:99            247.1 -9999 -99999.     1  0 -99999999
1991-12-30 09:46 9999-99-99 99:99            544.8 -9999 -99999.     1  0 -99999999
1991-12-30 13:46 9999-99-99 99:99            219.5 -9999 -99999.     1  0 -99999999
1991-12-30 17:47 9999-99-99 99:99            229.0 -9999 -99999.     1  0 -99999999
1991-12-30 21:46 9999-99-99 99:99            217.3 -9999 -99999.     1  0 -99999999
1991-12-31 01:46 9999-99-99 99:99            203.5 -9999 -99999.     1  0 -99999999
1991-12-31 05:47 9999-99-99 99:99            525.5 -9999 -99999.     1  0 -99999999
1991-12-31 13:40 9999-99-99 99:99            229.2 -9999 -99999.     1  0 -99999999
