C01 TITLE: ethane event sampling data 
C02 FILE NAME: bal655n00.noaa.as.fl.ethane.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 1153
C05 HEADER LINES: 38
C06 DATA VERSION: 201512
C07 STATION NAME: Baltic Sea 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: Poland
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 55.35
C13 LONGITUDE: 17.22
C14 ALTITUDE: 28
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: detlev.helmig@colorado.edu jacques.hueber@colorado.edu
C18 PARAMETER: ethane
C19 COVERING PERIOD: 2004-10-31 2011-06-22
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: pmol/mol
C22 MEASUREMENT METHOD: Gas Chromatography (FID)
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: 
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31 # comment:  ************ COLLABORATORS ***************
C32 # comment: 
C33 # comment: NOAA thanks the following collaborators without
C34 # comment: whom these measurements would not be possible.
C35 # comment: 
C36 # collaborator_name: Morski Instytut Rybacki [MIR]
C37 # comment: 
C38   DATE  TIME       DATE  TIME           ethane    ND      SD     F CS       REM
2004-10-31 13:50 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1303-99
2004-10-31 13:50 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1303-99
2004-10-31 13:50 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1304-99
2004-10-31 13:50 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   1304-99
2005-02-09 12:12 9999-99-99 99:99         3770.409 -9999 -99999.   ...  0   1649-99
2005-02-09 12:12 9999-99-99 99:99         4088.394 -9999 -99999.   ...  0   1650-99
2005-06-09 05:15 9999-99-99 99:99         1152.182 -9999 -99999.   ...  0   2357-99
2005-06-09 05:15 9999-99-99 99:99         1151.455 -9999 -99999.   ...  0   2358-99
2005-06-14 00:35 9999-99-99 99:99         1181.667 -9999 -99999.   ...  0   2025-99
2005-06-14 00:35 9999-99-99 99:99         1041.530 -9999 -99999.   ...  0   2026-99
2005-06-16 00:46 9999-99-99 99:99         1992.805 -9999 -99999.   ...  0   4053-99
2005-06-16 00:46 9999-99-99 99:99         1877.783 -9999 -99999.   ...  0   4053-99
2005-06-16 00:46 9999-99-99 99:99         1983.574 -9999 -99999.   ...  0   4054-99
2005-06-16 00:46 9999-99-99 99:99         1994.027 -9999 -99999.   ...  0   4054-99
2005-06-19 13:02 9999-99-99 99:99         1388.054 -9999 -99999.   ...  0   2549-99
2005-06-19 13:02 9999-99-99 99:99         1548.439 -9999 -99999.   ...  0   2550-99
2005-06-26 12:56 9999-99-99 99:99          934.773 -9999 -99999.   ...  0   1963-99
2005-06-26 12:56 9999-99-99 99:99          858.182 -9999 -99999.   ...  0   1964-99
2005-07-06 23:00 9999-99-99 99:99          516.076 -9999 -99999.   ...  0   3721-99
2005-07-06 23:00 9999-99-99 99:99          557.591 -9999 -99999.   ...  0   3722-99
2005-07-14 23:05 9999-99-99 99:99          518.879 -9999 -99999.   ...  0   3393-99
2005-07-14 23:05 9999-99-99 99:99          498.227 -9999 -99999.   ...  0   3394-99
2005-07-17 12:37 9999-99-99 99:99         1090.249 -9999 -99999.   ...  0   1181-99
2005-07-17 12:37 9999-99-99 99:99          989.163 -9999 -99999.   ...  0   1182-99
2005-07-20 12:40 9999-99-99 99:99          799.095 -9999 -99999.   ...  0   1689-99
2005-07-20 12:40 9999-99-99 99:99          796.448 -9999 -99999.   ...  0   1690-99
