C01 TITLE: ethane event sampling data 
C02 FILE NAME: arh777s00.niwa.as.fl.ethane.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 153
C05 HEADER LINES: 32
C06 DATA VERSION: 201411
C07 STATION NAME: Arrival Heights 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: New Zealand
C11 CONTRIBUTOR: NIWA
C12 LATITUDE: -77.8
C13 LONGITUDE: 166.67
C14 ALTITUDE: 184
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: gordon.brailsford@niwa.co.nz sylvia.nichol@niwa.co.nz
C18 PARAMETER: ethane
C19 COVERING PERIOD: 1990-01-30 1999-11-11
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppt
C22 MEASUREMENT METHOD: Gas Chromatography (FID)
C23 SAMPLING TYPE: flask
C24 TIME ZONE: Local time UTC+12
C25 MEASUREMENT SCALE: 
C26 CREDIT FOR USE: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31
C32   DATE  TIME       DATE  TIME           ethane    ND      SD     F CS       REM
1990-01-30 04:52 9999-99-99 99:99            141.7 -9999 -99999.     0  0 -99999999
1990-02-09 03:00 9999-99-99 99:99            236.8 -9999 -99999.     0  0 -99999999
1990-02-26 13:34 9999-99-99 99:99            156.3 -9999 -99999.     0  0 -99999999
1990-03-10 00:10 9999-99-99 99:99            166.5 -9999 -99999.     0  0 -99999999
1990-03-26 04:25 9999-99-99 99:99            282.1 -9999 -99999.     0  0 -99999999
1990-04-12 04:15 9999-99-99 99:99            447.3 -9999 -99999.     0  0 -99999999
1990-04-27 02:30 9999-99-99 99:99            275.8 -9999 -99999.     0  0 -99999999
1990-05-11 01:50 9999-99-99 99:99            290.3 -9999 -99999.     0  0 -99999999
1990-05-29 03:40 9999-99-99 99:99            256.0 -9999 -99999.     0  0 -99999999
1990-06-15 01:30 9999-99-99 99:99            345.9 -9999 -99999.     0  0 -99999999
1990-06-22 03:00 9999-99-99 99:99            392.5 -9999 -99999.     0  0 -99999999
1990-07-12 14:30 9999-99-99 99:99            501.1 -9999 -99999.     0  0 -99999999
1990-07-25 02:05 9999-99-99 99:99            445.2 -9999 -99999.     0  0 -99999999
1990-08-10 00:10 9999-99-99 99:99            435.2 -9999 -99999.     0  0 -99999999
1990-12-09 00:45 9999-99-99 99:99            245.1 -9999 -99999.     0  0 -99999999
1991-04-06 17:20 9999-99-99 99:99            249.3 -9999 -99999.     0  0 -99999999
1991-06-30 22:42 9999-99-99 99:99            423.6 -9999 -99999.     0  0 -99999999
1991-08-09 10:45 9999-99-99 99:99            396.2 -9999 -99999.     0  0 -99999999
1991-09-14 00:00 9999-99-99 99:99            454.3 -9999 -99999.     0  0 -99999999
1991-09-22 19:00 9999-99-99 99:99            513.9 -9999 -99999.     0  0 -99999999
1991-11-28 14:30 9999-99-99 99:99            409.3 -9999 -99999.     0  0 -99999999
1993-02-01 00:00 9999-99-99 99:99            136.9 -9999 -99999.     0  0 -99999999
1993-08-31 14:32 9999-99-99 99:99            442.9 -9999 -99999.     0  0 -99999999
1993-09-01 15:31 9999-99-99 99:99            419.7 -9999 -99999.     0  0 -99999999
1993-09-03 16:31 9999-99-99 99:99            422.3 -9999 -99999.     0  0 -99999999
1993-09-07 14:20 9999-99-99 99:99            387.0 -9999 -99999.     0  0 -99999999
1993-09-09 11:39 9999-99-99 99:99            490.6 -9999 -99999.     0  0 -99999999
1993-09-11 20:45 9999-99-99 99:99            421.5 -9999 -99999.     0  0 -99999999
1993-09-15 14:11 9999-99-99 99:99            393.5 -9999 -99999.     0  0 -99999999
1993-09-16 14:30 9999-99-99 99:99            398.5 -9999 -99999.     0  0 -99999999
1993-09-16 16:20 9999-99-99 99:99            411.1 -9999 -99999.     0  0 -99999999
1993-09-18 12:46 9999-99-99 99:99            418.2 -9999 -99999.     0  0 -99999999
1993-09-20 15:25 9999-99-99 99:99            398.4 -9999 -99999.     0  0 -99999999
1993-09-22 13:49 9999-99-99 99:99            599.7 -9999 -99999.     0  0 -99999999
1993-09-25 09:20 9999-99-99 99:99            413.6 -9999 -99999.     0  0 -99999999
1993-09-27 14:09 9999-99-99 99:99            530.3 -9999 -99999.     0  0 -99999999
1993-09-28 08:54 9999-99-99 99:99            355.0 -9999 -99999.     0  0 -99999999
1993-10-01 10:33 9999-99-99 99:99            383.1 -9999 -99999.     0  0 -99999999
1993-10-05 13:53 9999-99-99 99:99            286.3 -9999 -99999.     0  0 -99999999
1993-10-06 15:21 9999-99-99 99:99            291.4 -9999 -99999.     0  0 -99999999
1993-10-09 13:15 9999-99-99 99:99            347.6 -9999 -99999.     0  0 -99999999
1993-10-10 09:02 9999-99-99 99:99            347.5 -9999 -99999.     0  0 -99999999
1993-10-13 10:20 9999-99-99 99:99            340.2 -9999 -99999.     0  0 -99999999
1993-10-15 14:20 9999-99-99 99:99            363.0 -9999 -99999.     0  0 -99999999
1993-10-18 13:38 9999-99-99 99:99            394.0 -9999 -99999.     0  0 -99999999
1993-10-21 10:15 9999-99-99 99:99            308.5 -9999 -99999.     0  0 -99999999
1993-10-22 11:27 9999-99-99 99:99            370.2 -9999 -99999.     0  0 -99999999
1993-11-23 14:15 9999-99-99 99:99            295.9 -9999 -99999.     0  0 -99999999
1993-12-03 13:30 9999-99-99 99:99            227.8 -9999 -99999.     0  0 -99999999
1993-12-23 14:05 9999-99-99 99:99            199.9 -9999 -99999.     0  0 -99999999
1994-01-11 10:15 9999-99-99 99:99            158.0 -9999 -99999.     0  0 -99999999
1994-01-26 12:47 9999-99-99 99:99            157.5 -9999 -99999.     0  0 -99999999
1994-02-06 12:58 9999-99-99 99:99            167.2 -9999 -99999.     0  0 -99999999
1994-02-22 10:05 9999-99-99 99:99            168.2 -9999 -99999.     0  0 -99999999
1994-03-27 13:47 9999-99-99 99:99            205.0 -9999 -99999.     0  0 -99999999
1994-04-14 10:40 9999-99-99 99:99            196.4 -9999 -99999.     0  0 -99999999
1994-04-28 15:15 9999-99-99 99:99            203.9 -9999 -99999.     0  0 -99999999
1994-05-12 11:20 9999-99-99 99:99            214.2 -9999 -99999.     0  0 -99999999
1994-05-28 11:02 9999-99-99 99:99            545.0 -9999 -99999.     0  0 -99999999
1994-05-28 11:25 9999-99-99 99:99            250.4 -9999 -99999.     0  0 -99999999
1994-06-15 14:35 9999-99-99 99:99            276.5 -9999 -99999.     0  0 -99999999
1994-07-05 09:55 9999-99-99 99:99            329.9 -9999 -99999.     0  0 -99999999
1994-07-20 09:30 9999-99-99 99:99            333.0 -9999 -99999.     0  0 -99999999
1994-08-02 13:40 9999-99-99 99:99            345.4 -9999 -99999.     0  0 -99999999
1994-08-17 09:35 9999-99-99 99:99            371.6 -9999 -99999.     0  0 -99999999
1994-09-01 11:03 9999-99-99 99:99            366.6 -9999 -99999.     0  0 -99999999
1994-09-20 09:46 9999-99-99 99:99            496.4 -9999 -99999.     0  0 -99999999
1994-11-05 18:11 9999-99-99 99:99            400.8 -9999 -99999.     0  0 -99999999
1994-11-26 00:00 9999-99-99 99:99            245.7 -9999 -99999.     0  0 -99999999
1994-12-23 00:00 9999-99-99 99:99            176.5 -9999 -99999.     0  0 -99999999
1995-01-07 00:00 9999-99-99 99:99            186.8 -9999 -99999.     0  0 -99999999
1995-01-24 00:00 9999-99-99 99:99            168.6 -9999 -99999.     0  0 -99999999
1995-02-11 00:00 9999-99-99 99:99            136.4 -9999 -99999.     0  0 -99999999
1995-03-08 15:00 9999-99-99 99:99            224.0 -9999 -99999.     0  0 -99999999
1995-03-31 11:50 9999-99-99 99:99            201.5 -9999 -99999.     0  0 -99999999
1995-04-14 11:00 9999-99-99 99:99            215.9 -9999 -99999.     0  0 -99999999
1995-05-04 12:30 9999-99-99 99:99            223.2 -9999 -99999.     0  0 -99999999
1995-05-18 01:50 9999-99-99 99:99            269.7 -9999 -99999.     0  0 -99999999
1995-05-31 11:00 9999-99-99 99:99            278.2 -9999 -99999.     0  0 -99999999
1995-06-19 10:30 9999-99-99 99:99            287.2 -9999 -99999.     0  0 -99999999
1995-07-07 11:00 9999-99-99 99:99            314.5 -9999 -99999.     0  0 -99999999
1995-07-24 11:45 9999-99-99 99:99            349.7 -9999 -99999.     0  0 -99999999
1995-08-23 09:30 9999-99-99 99:99            365.2 -9999 -99999.     0  0 -99999999
1995-09-06 09:50 9999-99-99 99:99            376.6 -9999 -99999.     0  0 -99999999
1995-09-20 00:00 9999-99-99 99:99            410.1 -9999 -99999.     0  0 -99999999
1995-10-04 09:30 9999-99-99 99:99            449.6 -9999 -99999.     0  0 -99999999
1996-02-01 00:00 9999-99-99 99:99            188.3 -9999 -99999.     0  0 -99999999
1996-05-23 14:04 9999-99-99 99:99            226.6 -9999 -99999.     0  0 -99999999
1996-07-01 00:00 9999-99-99 99:99            330.4 -9999 -99999.     0  0 -99999999
1996-08-01 00:00 9999-99-99 99:99            364.4 -9999 -99999.     0  0 -99999999
1996-09-16 14:37 9999-99-99 99:99            388.4 -9999 -99999.     0  0 -99999999
1996-10-19 11:40 9999-99-99 99:99            332.2 -9999 -99999.     0  0 -99999999
1996-11-22 20:00 9999-99-99 99:99            224.8 -9999 -99999.     0  0 -99999999
1996-11-28 14:48 9999-99-99 99:99            277.6 -9999 -99999.     0  0 -99999999
1997-03-31 16:15 9999-99-99 99:99            172.3 -9999 -99999.     0  0 -99999999
1997-04-30 16:03 9999-99-99 99:99            207.6 -9999 -99999.     0  0 -99999999
1997-05-29 16:08 9999-99-99 99:99            263.1 -9999 -99999.     0  0 -99999999
1997-06-30 16:16 9999-99-99 99:99            336.1 -9999 -99999.     0  0 -99999999
1997-07-31 23:58 9999-99-99 99:99            355.1 -9999 -99999.     0  0 -99999999
1997-11-17 13:20 9999-99-99 99:99            313.6 -9999 -99999.     0  0 -99999999
1997-11-17 13:23 9999-99-99 99:99            321.6 -9999 -99999.     0  0 -99999999
1997-11-26 18:02 9999-99-99 99:99            315.1 -9999 -99999.     0  0 -99999999
1998-01-02 15:47 9999-99-99 99:99            174.0 -9999 -99999.     0  0 -99999999
1998-01-13 13:48 9999-99-99 99:99            159.0 -9999 -99999.     0  0 -99999999
1998-08-17 16:03 9999-99-99 99:99            461.0 -9999 -99999.     0  0 -99999999
1998-09-11 15:45 9999-99-99 99:99            449.0 -9999 -99999.     0  0 -99999999
1998-10-30 17:28 9999-99-99 99:99            313.3 -9999 -99999.     0  0 -99999999
1998-11-17 12:09 9999-99-99 99:99            307.9 -9999 -99999.     0  0 -99999999
