C01 TITLE: ethane event sampling data 
C02 FILE NAME: bhd541s00.niwa.as.fl.ethane.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 252
C05 HEADER LINES: 32
C06 DATA VERSION: 201411
C07 STATION NAME: Baring Head 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: New Zealand
C11 CONTRIBUTOR: NIWA
C12 LATITUDE: -41.41
C13 LONGITUDE: 174.87
C14 ALTITUDE: 85
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 10
C17 CONTACT POINT: sylvia.nichol@niwa.co.nz gordon.brailsford@niwa.co.nz
C18 PARAMETER: ethane
C19 COVERING PERIOD: 1993-03-04 2000-01-25
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: ppt
C22 MEASUREMENT METHOD: Gas Chromatography (FID)
C23 SAMPLING TYPE: flask
C24 TIME ZONE: Local time UTC+12
C25 MEASUREMENT SCALE: 
C26 CREDIT FOR USE: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31
C32   DATE  TIME       DATE  TIME           ethane    ND      SD     F CS       REM
1993-03-04 08:30 9999-99-99 99:99            164.9 -9999 -99999.     1  0 -99999999
1993-03-05 12:06 9999-99-99 99:99            239.9 -9999 -99999.     1  0 -99999999
1993-03-05 12:10 9999-99-99 99:99            727.5 -9999 -99999.     1  0 -99999999
1993-03-16 15:30 9999-99-99 99:99            590.0 -9999 -99999.     1  0 -99999999
1993-03-18 00:00 9999-99-99 99:99            192.6 -9999 -99999.     2  0 -99999999
1993-03-18 00:00 9999-99-99 99:99            462.1 -9999 -99999.     2  0 -99999999
1993-03-23 16:01 9999-99-99 99:99            275.0 -9999 -99999.     2  0 -99999999
1993-04-14 10:15 9999-99-99 99:99            135.0 -9999 -99999.     2  0 -99999999
1993-04-14 10:27 9999-99-99 99:99            207.4 -9999 -99999.     2  0 -99999999
1993-04-14 12:17 9999-99-99 99:99            184.1 -9999 -99999.     2  0 -99999999
1993-04-15 10:25 9999-99-99 99:99            203.5 -9999 -99999.     1  0 -99999999
1993-04-15 10:28 9999-99-99 99:99            244.3 -9999 -99999.     1  0 -99999999
1993-04-16 12:48 9999-99-99 99:99            841.6 -9999 -99999.     1  0 -99999999
1993-04-21 00:00 9999-99-99 99:99            458.5 -9999 -99999.     2  0 -99999999
1993-04-21 10:30 9999-99-99 99:99            225.6 -9999 -99999.     2  0 -99999999
1993-04-21 10:40 9999-99-99 99:99            219.5 -9999 -99999.     2  0 -99999999
