C01 TITLE: ethane event sampling data 
C02 FILE NAME: llb454n00.noaa.as.fl.ethane.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 440
C05 HEADER LINES: 39
C06 DATA VERSION: 201512
C07 STATION NAME: Lac La Biche 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERRITORY: Canada
C11 CONTRIBUTOR: NOAA/ESRL
C12 LATITUDE: 54.95
C13 LONGITUDE: -112.45
C14 ALTITUDE: 540
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: detlev.helmig@colorado.edu jacques.hueber@colorado.edu
C18 PARAMETER: ethane
C19 COVERING PERIOD: 2008-01-30 2013-02-26
C20 TIME INTERVAL: event
C21 MEASUREMENT UNIT: pmol/mol
C22 MEASUREMENT METHOD: Gas Chromatography (FID)
C23 SAMPLING TYPE: flask
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: 
C26 DATA POLICY: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31 # comment:  ************ COLLABORATORS ***************
C32 # comment: 
C33 # comment: NOAA thanks the following collaborators without
C34 # comment: whom these measurements would not be possible.
C35 # comment: 
C36 # collaborator_name: Environment Canada [EC]
C37 # collaborator_url: http://www.msc-smc.ec.gc.ca/aqrb/index_e.cfm
C38 # comment: 
C39   DATE  TIME       DATE  TIME           ethane    ND      SD     F CS       REM
2008-01-30 18:43 9999-99-99 99:99         6977.737 -9999 -99999.   ...  0   1458-99
2008-01-30 18:43 9999-99-99 99:99         7024.716 -9999 -99999.   ...  0   2336-99
2008-02-01 17:36 9999-99-99 99:99         5917.452 -9999 -99999.   ...  0   2876-99
2008-02-01 17:36 9999-99-99 99:99         5923.894 -9999 -99999.   ...  0   4716-99
2008-02-05 16:18 9999-99-99 99:99        11451.031 -9999 -99999.   .X.  0   1975-99
2008-02-05 16:18 9999-99-99 99:99        11306.463 -9999 -99999.   .X.  0   4135-99
2008-02-07 16:31 9999-99-99 99:99         4059.168 -9999 -99999.   ...  0   1211-99
2008-02-07 16:31 9999-99-99 99:99         4082.377 -9999 -99999.   ...  0    287-99
2008-02-09 16:30 9999-99-99 99:99         4543.943 -9999 -99999.   ...  0   3863-99
2008-02-09 16:30 9999-99-99 99:99         4626.247 -9999 -99999.   ...  0   3949-99
2008-02-11 16:22 9999-99-99 99:99         5523.727 -9999 -99999.   ...  0   1427-99
2008-02-11 16:22 9999-99-99 99:99         5467.827 -9999 -99999.   ...  0   4884-99
2008-02-13 18:55 9999-99-99 99:99         3501.499 -9999 -99999.   ...  0   2268-99
2008-02-13 18:55 9999-99-99 99:99         3504.344 -9999 -99999.   ...  0   4718-99
2008-02-15 15:30 9999-99-99 99:99         7526.860 -9999 -99999.   .X.  0   1148-99
2008-02-15 15:30 9999-99-99 99:99         7550.130 -9999 -99999.   .X.  0   4276-99
2008-02-19 18:18 9999-99-99 99:99         5194.813 -9999 -99999.   ...  0   2338-99
2008-02-19 18:18 9999-99-99 99:99         5160.515 -9999 -99999.   ...  0    376-99
2008-02-21 19:45 9999-99-99 99:99        12732.212 -9999 -99999.   .X.  0    228-99
2008-02-21 19:45 9999-99-99 99:99        12783.413 -9999 -99999.   .X.  0   2645-99
2008-02-27 14:54 9999-99-99 99:99         5933.447 -9999 -99999.   ...  0   4628-99
2008-02-27 14:54 9999-99-99 99:99         5917.731 -9999 -99999.   ...  0    952-99
2008-02-29 14:05 9999-99-99 99:99         3528.727 -9999 -99999.   ...  0   2844-99
